loss,acc
1.9082221529006957,58.32333333333333
1.6177610143025716,86.83666666666667
1.572394138844808,90.42333333333333
1.5507736427307128,92.26166666666667
1.5403336055755614,93.055
1.5338089909235637,93.57666666666667
1.530288747215271,93.91666666666667
1.5287907077153524,94.065
1.528510413233439,94.02
1.5288097609202067,93.99333333333334
