loss,acc
1.9093146328608195,58.295
1.6675280640920003,81.28833333333333
1.6358083331425985,83.7
1.6219227692921956,84.79
1.6135029406865438,85.47333333333333
1.6061991017023722,86.11666666666666
1.5936672362009685,87.43666666666667
1.5708791655222576,90.08333333333333
1.5600001353581747,91.25166666666667
1.5529041456222534,91.985
