loss,acc
1.9126685418446858,56.81916666666667
1.643722648525238,83.53583333333333
1.5944619685808818,87.85083333333333
1.574254164091746,89.555
1.5629034269332887,90.55416666666666
1.5529863187789916,91.46166666666667
1.5489442710558574,91.8225
1.548534532737732,91.89583333333333
1.5466835465431212,92.0875
1.5450532591819763,92.255
