loss,acc
0.46135524088342983,86.41583333333334
0.1604937444428603,95.32
0.11980403783389677,96.40166666666667
0.10067282980065793,97.005
0.08528418215544273,97.435
0.07341121219949176,97.86
0.07127365845354895,97.91833333333334
0.07035542772586147,97.9225
0.06934050734095897,97.98
0.06813775654022271,98.02666666666667
